_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
6594626a7bf0e41755d00d3b,Micro-ondas,eletrodomesticos,417.47,23.1174367567,2022-11-19,Beatriz Moraes,SC,3,boleto,1,-27.45,-50.95
6594626a7bf0e41755d00d3c,Iniciando em programação,livros,62.64,3.8664960787,2022-11-19,Camila Ribeiro,SC,3,cartao_credito,1,-27.45,-50.95
6594626a7bf0e41755d00d3d,Bicicleta,esporte e lazer,699.31,37.5192796019,2022-11-19,Juliana Costa,RJ,5,cartao_credito,2,-22.25,-42.66
6594626a7bf0e41755d00d3e,Carrinho controle remoto,brinquedos,98.53,5.7775306071,2022-11-19,Pedro Gomes,DF,5,cartao_credito,1,-15.83,-47.86
6594626a7bf0e41755d00d3f,Secadora de roupas,eletrodomesticos,898.35,45.4188739669,2022-11-19,Juliana Costa,DF,5,boleto,1,-15.83,-47.86
6594626a7bf0e41755d00d47,Cubo mágico 8x8,brinquedos,29.57,0.0,2021-12-19,Felipe Santos,RJ,4,cartao_credito,8,-22.25,-42.66
6594626a7bf0e41755d00d48,Copo térmico,esporte e lazer,63.32,3.6547254166,2021-12-19,Camila Ribeiro,MG,5,cartao_credito,5,-18.1,-44.38
6594626a7bf0e41755d00d49,Assistente virtual,eletronicos,374.57,20.2278515509,2021-12-19,Rafael Costa,RJ,1,cartao_credito,3,-22.25,-42.66
6594626a7bf0e41755d00d4a,Kit banquetas,moveis,425.25,22.9264090851,2021-12-19,Lucas Oliveira,MG,5,boleto,1,-18.1,-44.38
6594626a7bf0e41755d00d4b,Boneca bebê,brinquedos,57.43,3.9463899024,2021-12-19,Thiago Silva,MG,5,cartao_credito,2,-18.1,-44.38
6594626a7bf0e41755d00d4c,Cubo mágico 8x8,brinquedos,29.34,0.0,2021-12-19,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
6594626a7bf0e41755d00d4d,Poltrona,moveis,252.51,11.0298369144,2021-12-19,Camila Ribeiro,RJ,4,cartao_credito,4,-22.25,-42.66
6594626a7bf0e41755d00d4e,Smart TV,eletronicos,2458.84,128.510271883,2022-12-19,Camila Ribeiro,SP,5,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d00d4f,Bola de basquete,esporte e lazer,98.29,2.8180858704,2022-12-19,Thiago Silva,PR,1,cartao_credito,2,-24.89,-51.55
6594626a7bf0e41755d00d50,Mochila,esporte e lazer,145.0,8.2519183066,2022-12-19,Rafael Costa,SP,1,cartao_credito,10,-22.19,-48.79
6594626a7bf0e41755d00d51,Cadeira de escritório,moveis,441.83,24.0572228221,2022-12-19,Juliana Costa,SP,5,cartao_credito,8,-22.19,-48.79
6594626a7bf0e41755d00d52,Dinossauro Rex,brinquedos,24.86,0.0,2022-12-19,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d00d53,Boneca bebê,brinquedos,78.79,4.4841072801,2022-12-19,Mariana Ferreira,SP,2,cartao_credito,10,-22.19,-48.79
6594626a7bf0e41755d00d5a,Mesa de centro,moveis,290.21,15.9839139563,2021-01-20,Bianca Santos,CE,5,cartao_credito,5,-5.2,-39.53
6594626a7bf0e41755d00d5b,Xadrez de madeira,brinquedos,25.81,2.0613170037,2021-01-20,Bianca Santos,SP,4,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d00d5c,Cama box,moveis,609.97,30.0635065304,2021-01-20,Camila Ribeiro,SP,3,boleto,1,-22.19,-48.79
6594626a7bf0e41755d00d5d,Pandeiro,instrumentos musicais,70.23,4.0226621285,2021-01-20,João Souza,RJ,1,cartao_credito,1,-22.25,-42.66
6594626a7bf0e41755d00d5e,Cama king,moveis,574.59,33.7590052241,2021-01-20,Mariana Ferreira,PR,5,boleto,1,-24.89,-51.55
6594626a7bf0e41755d00d5f,Lava louças,eletrodomesticos,1665.95,89.237930175,2022-01-20,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
6594626a7bf0e41755d00d60,Pandeiro,instrumentos musicais,116.76,6.7482232639,2022-01-20,Bianca Santos,SP,4,boleto,1,-22.19,-48.79
6594626a7bf0e41755d00d61,Jogo de copos,utilidades domesticas,53.06,11.9196717391,2022-01-20,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d00d62,Pandeiro,instrumentos musicais,100.47,14.4441116107,2022-01-20,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d00d63,Lavadora de roupas,eletrodomesticos,1987.28,106.5036936101,2022-01-20,Camila Ribeiro,SP,5,cartao_credito,10,-22.19,-48.79
6594626a7bf0e41755d00d64,Poltrona,moveis,374.47,20.4705054682,2022-01-20,Lucas Oliveira,SP,5,cartao_credito,8,-22.19,-48.79
6594626a7bf0e41755d00d65,Cubo mágico 8x8,brinquedos,23.23,0.0,2022-01-20,Felipe Santos,SP,4,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d00d66,Guarda roupas,moveis,665.66,33.0288314924,2022-01-20,Pedro Gomes,SP,5,cartao_credito,5,-22.19,-48.79
6594626a7bf0e41755d00d67,Dashboards com Power BI,livros,44.45,2.6499546852,2022-01-20,Bruno Rodrigues,SP,4,boleto,1,-22.19,-48.79
6594626a7bf0e41755d00d68,Faqueiro,utilidades domesticas,74.81,4.26653335,2022-01-20,Juliana Costa,MG,5,cartao_credito,1,-18.1,-44.38
6594626a7bf0e41755d00d69,Panela de pressão,utilidades domesticas,101.9,3.0103075101,2022-01-20,Felipe Santos,AL,4,cartao_credito,1,-9.62,-36.82
6594626a7bf0e41755d00d6a,Fogão,eletrodomesticos,828.92,41.7219353404,2022-01-20,Felipe Santos,RJ,5,cartao_credito,2,-22.25,-42.66
6594626a7bf0e41755d00d6b,Cama king,moveis,1154.07,61.7338815003,2023-01-20,Isabella Pereira,RJ,4,cartao_credito,5,-22.25,-42.66
6594626a7bf0e41755d00d6c,Corda de pular,esporte e lazer,15.99,0.0,2023-01-20,Bianca Santos,CE,5,cartao_credito,3,-5.2,-39.53
6594626a7bf0e41755d00d6d,Pandeiro,instrumentos musicais,58.4,3.9980394842,2023-01-20,Camila Ribeiro,SP,3,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d00d6e,Sofá retrátil,moveis,804.17,43.5066453826,2023-01-20,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d00d6f,Modelagem preditiva,livros,64.08,3.6951931302,2023-01-20,João Souza,SC,4,cartao_credito,2,-27.45,-50.95
6594626a7bf0e41755d00d70,Copo térmico,esporte e lazer,62.81,3.6275694509,2023-01-20,Rafael Costa,RJ,5,cartao_credito,7,-22.25,-42.66
6594626a7bf0e41755d00d7a,Modelagem preditiva,livros,69.42,1.280845223,2021-02-20,Larissa Alves,RJ,5,cartao_credito,10,-22.25,-42.66
6594626a7bf0e41755d00d7b,Celular Plus X42,eletronicos,2055.16,107.0155263154,2021-02-20,Bianca Santos,SC,4,cartao_credito,6,-27.45,-50.95
6594626a7bf0e41755d00d7c,Bateria,instrumentos musicais,1362.06,77.0056360855,2021-02-20,Juliana Costa,MG,5,boleto,1,-18.1,-44.38
6594626a7bf0e41755d00d7d,Sofá retrátil,moveis,869.87,46.849065105,2021-02-20,Mariana Ferreira,MG,4,cartao_credito,1,-18.1,-44.38
6594626a7bf0e41755d00d7e,Dashboards com Power BI,livros,39.81,2.6508672606,2021-02-20,Camila Ribeiro,PE,1,cartao_credito,5,-8.38,-37.86
6594626a7bf0e41755d00d7f,Cadeira de escritório,moveis,518.36,25.1855496302,2021-02-20,Beatriz Moraes,SP,1,cartao_credito,4,-22.19,-48.79
6594626a7bf0e41755d00d80,Fone de ouvido,eletronicos,76.38,1.6514442845,2021-02-20,Bruno Rodrigues,MG,4,cartao_credito,3,-18.1,-44.38
6594626a7bf0e41755d00d81,Cama king,moveis,1222.98,65.4031316912,2022-02-20,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
6594626a7bf0e41755d00d82,Jogo de copos,utilidades domesticas,39.77,3.0574806879,2022-02-20,Thiago Silva,SP,5,cartao_credito,7,-22.19,-48.79
6594626a7bf0e41755d00d83,Fone de ouvido,eletronicos,56.23,0.0,2022-02-20,Mariana Ferreira,MG,4,boleto,1,-18.1,-44.38
6594626a7bf0e41755d00d84,Fone de ouvido,eletronicos,97.66,11.4420365859,2022-02-20,Beatriz Moraes,SP,5,cartao_credito,3,-22.19,-48.79
6594626a7bf0e41755d00d85,Mesa de centro,moveis,233.0,13.2949642169,2022-02-20,Bruno Rodrigues,MG,2,boleto,1,-18.1,-44.38
6594626a7bf0e41755d00d86,Jogo de copos,utilidades domesticas,43.19,2.5885143792,2023-02-20,João Souza,SC,4,cartao_credito,2,-27.45,-50.95
6594626a7bf0e41755d00d87,Iniciando em programação,livros,87.06,2.2201221548,2023-02-20,Bruno Rodrigues,RJ,4,cartao_credito,1,-22.25,-42.66
6594626a7bf0e41755d00d88,Fone de ouvido,eletronicos,113.94,6.593227212,2023-02-20,Isabella Pereira,RJ,5,cartao_credito,10,-22.25,-42.66
6594626a7bf0e41755d00d89,Sofá retrátil,moveis,814.04,40.9296201054,2023-02-20,Rafael Costa,SP,4,cartao_credito,10,-22.19,-48.79
6594626a7bf0e41755d00d8a,Sofá retrátil,moveis,905.2,45.7836158594,2023-02-20,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
6594626a7bf0e41755d00d8b,Headset,eletronicos,134.63,8.5677578252,2023-02-20,Rafael Costa,MA,1,cartao_credito,10,-5.42,-45.44
6594626a7bf0e41755d00d8c,Faqueiro,utilidades domesticas,69.45,1.2824426328,2023-02-20,João Souza,DF,5,cartao_credito,1,-15.83,-47.86
6594626a7bf0e41755d00d8d,Bateria,instrumentos musicais,781.79,42.5678133922,2023-02-20,Juliana Costa,SP,1,cartao_credito,4,-22.19,-48.79
6594626a7bf0e41755d00d9e,Copo térmico,esporte e lazer,72.71,5.2707041055,2021-03-20,Juliana Costa,SP,1,cartao_credito,8,-22.19,-48.79
6594626a7bf0e41755d00d9f,Bola de vôlei,esporte e lazer,60.74,3.5229990818,2021-03-20,Lucas Oliveira,SP,3,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d00da0,Faqueiro,utilidades domesticas,63.85,4.3396682456,2021-03-20,João Souza,SP,5,boleto,1,-22.19,-48.79
6594626a7bf0e41755d00da1,Ciência de dados com python,livros,86.94,4.9124193581,2021-03-20,Bianca Santos,SP,5,cupom,1,-22.19,-48.79
6594626a7bf0e41755d00da2,Cubo mágico 8x8,brinquedos,21.1,0.0,2021-03-20,Mariana Ferreira,BA,1,cartao_credito,10,-13.29,-41.71
6594626a7bf0e41755d00da3,Pandeiro,instrumentos musicais,64.15,1.0002335773,2021-03-20,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d00da4,Impressora,eletronicos,456.91,25.0160950808,2021-03-20,João Souza,SP,5,boleto,1,-22.19,-48.79
6594626a7bf0e41755d00da5,Headset,eletronicos,69.87,1.3048063692,2021-03-20,João Souza,GO,4,cartao_credito,3,-15.98,-49.86
6594626a7bf0e41755d00da6,Lava louças,eletrodomesticos,1451.91,83.8554647515,2021-03-20,Mariana Ferreira,RJ,1,cartao_credito,3,-22.25,-42.66
6594626a7bf0e41755d00da7,Panela de pressão,utilidades domesticas,104.11,14.6379306601,2022-03-20,Felipe Santos,SP,5,cartao_credito,5,-22.19,-48.79
6594626a7bf0e41755d00da8,Iniciando em programação,livros,81.58,1.9283286408,2022-03-20,Mariana Ferreira,SP,4,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d00da9,Pandeiro,instrumentos musicais,90.24,2.389447588,2022-03-20,Lucas Oliveira,RJ,5,cartao_credito,1,-22.25,-42.66
6594626a7bf0e41755d00daa,Mochila,esporte e lazer,147.81,5.4548768942,2022-03-20,Larissa Alves,MG,5,cupom,1,-18.1,-44.38
6594626a7bf0e41755d00dab,Lavadora de roupas,eletrodomesticos,2022.06,108.3556239778,2022-03-20,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
6594626a7bf0e41755d00dac,Jogo de panelas,utilidades domesticas,118.45,3.891545221,2023-03-20,Felipe Santos,MG,1,cartao_credito,5,-18.1,-44.38
6594626a7bf0e41755d00dad,Modelagem preditiva,livros,71.75,1.4049107134,2023-03-20,Isabella Pereira,RJ,1,cartao_credito,10,-22.25,-42.66
6594626a7bf0e41755d00dae,Guarda roupas,moveis,688.44,36.9461357068,2023-03-20,Felipe Santos,RJ,1,cartao_credito,1,-22.25,-42.66
6594626a7bf0e41755d00daf,Smart TV,eletronicos,1868.45,100.0204459732,2023-03-20,Rafael Costa,RJ,5,cartao_credito,3,-22.25,-42.66
6594626a7bf0e41755d00db0,Jogo de panelas,utilidades domesticas,292.45,13.1565217587,2023-03-20,Juliana Costa,MG,4,boleto,1,-18.1,-44.38
6594626a7bf0e41755d00db1,Pandeiro,instrumentos musicais,114.65,3.6892066529,2023-03-20,Beatriz Moraes,PA,5,cartao_credito,3,-3.79,-52.48
6594626a7bf0e41755d00db2,Guarda roupas,moveis,675.5,36.251468732,2023-03-20,Beatriz Moraes,RJ,5,cartao_credito,1,-22.25,-42.66
6594626a7bf0e41755d00db3,Modelagem preditiva,livros,63.15,4.2509626943,2023-03-20,Felipe Santos,GO,4,cartao_credito,1,-15.98,-49.86
6594626a7bf0e41755d00db4,Xadrez de madeira,brinquedos,36.29,2.2211101372,2023-03-20,Camila Ribeiro,RS,5,boleto,1,-30.17,-53.5
6594626a7bf0e41755d00db5,Impressora,eletronicos,370.37,21.1202036241,2023-03-20,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
6594626a7bf0e41755d00db6,Jogo de panelas,utilidades domesticas,173.37,9.5145568418,2023-03-20,Isabella Pereira,SP,3,cartao_credito,4,-22.19,-48.79
6594626a7bf0e41755d00db7,Kit banquetas,moveis,303.2,16.6755923771,2023-03-20,Bruno Rodrigues,MS,4,boleto,1,-20.51,-54.54
6594626a7bf0e41755d00db8,Xadrez de madeira,brinquedos,49.96,5.8240360229,2023-03-20,Thiago Silva,PE,5,cartao_credito,6,-8.38,-37.86
6594626a7bf0e41755d00db9,Mesa de centro,moveis,161.39,8.8766578824,2023-03-20,Isabella Pereira,SP,5,cartao_credito,7,-22.19,-48.79
6594626a7bf0e41755d00dba,Copo térmico,esporte e lazer,79.63,7.4038742636,2023-03-20,Bianca Santos,SP,5,cartao_credito,10,-22.19,-48.79
6594626a7bf0e41755d00dbb,Copo térmico,esporte e lazer,80.56,1.8740167094,2023-03-20,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d00dc4,Sofá retrátil,moveis,876.61,47.2079498284,2021-04-20,Larissa Alves,MA,4,cartao_credito,1,-5.42,-45.44
6594626a7bf0e41755d00dc5,Copo térmico,esporte e lazer,76.5,4.3621716693,2021-04-20,João Souza,SP,5,boleto,1,-22.19,-48.79
6594626a7bf0e41755d00dc6,Xadrez de madeira,brinquedos,31.47,2.2067873507,2021-04-20,Felipe Santos,BA,4,cartao_credito,6,-13.29,-41.71
6594626a7bf0e41755d00dc7,Assistente virtual,eletronicos,353.53,19.3506739286,2021-04-20,Thiago Silva,SP,5,cupom,1,-22.19,-48.79
6594626a7bf0e41755d00dc8,Pandeiro,instrumentos musicais,73.75,7.090781953,2021-04-20,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d00dc9,Faqueiro,utilidades domesticas,40.58,0.0,2021-04-20,Felipe Santos,SP,1,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d00dca,Boneca bebê,brinquedos,57.86,0.0,2021-04-20,Camila Ribeiro,ES,4,cartao_credito,7,-19.19,-40.34
6594626a7bf0e41755d00dcb,Mochila,esporte e lazer,129.36,7.4142958224,2021-04-20,Pedro Gomes,TO,4,cartao_debito,1,-9.46,-48.26
6594626a7bf0e41755d00dcc,Dashboards com Power BI,livros,45.5,0.0,2021-04-20,Larissa Alves,SC,5,cupom,1,-27.45,-50.95
6594626a7bf0e41755d00dcd,Bola de basquete,esporte e lazer,48.15,2.8469685541,2022-04-20,Bianca Santos,RS,5,boleto,1,-30.17,-53.5
6594626a7bf0e41755d00dce,Cadeira de escritório,moveis,539.31,29.00541185,2022-04-20,Beatriz Moraes,DF,5,cartao_credito,2,-15.83,-47.86
6594626a7bf0e41755d00dcf,Corda de pular,esporte e lazer,28.23,7.8827769379,2022-04-20,Rafael Costa,RJ,5,cartao_debito,1,-22.25,-42.66
6594626a7bf0e41755d00dd0,Panela de pressão,utilidades domesticas,71.9,1.4128977622,2022-04-20,Mariana Ferreira,MG,4,cartao_credito,1,-18.1,-44.38
6594626a7bf0e41755d00dd1,Iniciando em programação,livros,85.42,5.0794625473,2022-04-20,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d00dd2,Celular Plus X42,eletronicos,2651.62,148.9888389654,2022-04-20,Felipe Santos,RJ,4,cartao_credito,5,-22.25,-42.66
6594626a7bf0e41755d00dd3,Bola de basquete,esporte e lazer,34.8,2.7414104825,2022-04-20,Thiago Silva,SC,5,cartao_credito,1,-27.45,-50.95
6594626a7bf0e41755d00dd4,Copo térmico,esporte e lazer,83.58,7.6141998804,2022-04-20,Felipe Santos,SP,5,cartao_credito,10,-22.19,-48.79
6594626a7bf0e41755d00dd5,Geladeira,eletrodomesticos,1904.12,102.2770768133,2022-04-20,Mariana Ferreira,GO,5,boleto,1,-15.98,-49.86
6594626a7bf0e41755d00dd6,Mochila,esporte e lazer,129.88,4.5001583349,2022-04-20,Camila Ribeiro,PR,4,cartao_credito,4,-24.89,-51.55
6594626a7bf0e41755d00de0,Geladeira,eletrodomesticos,3268.92,171.6445948354,2021-05-20,Juliana Costa,MG,5,boleto,1,-18.1,-44.38
6594626a7bf0e41755d00de1,Bola de basquete,esporte e lazer,60.7,0.0,2021-05-20,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
6594626a7bf0e41755d00de2,Tablet ABXY,eletronicos,2153.28,115.1867865896,2021-05-20,Beatriz Moraes,MG,5,cartao_credito,2,-18.1,-44.38
6594626a7bf0e41755d00de3,Bateria,instrumentos musicais,1296.27,66.6069168629,2022-05-20,Felipe Santos,RS,4,cartao_credito,10,-30.17,-53.5
6594626a7bf0e41755d00de4,Fogão,eletrodomesticos,1220.4,66.3817438907,2022-05-20,Thiago Silva,SP,5,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d00de5,Ciência de dados com python,livros,78.08,4.4406510126,2022-05-20,Bruno Rodrigues,SP,4,boleto,1,-22.19,-48.79
6594626a7bf0e41755d00de6,Lava louças,eletrodomesticos,2066.44,110.9201284893,2022-05-20,Juliana Costa,SP,5,cartao_credito,5,-22.19,-48.79
6594626a7bf0e41755d00de7,Boneca bebê,brinquedos,74.69,4.2657946145,2022-05-20,Beatriz Moraes,SC,5,cartao_credito,2,-27.45,-50.95
6594626a7bf0e41755d00de8,Celular Plus X42,eletronicos,3428.3,180.131100356,2022-05-20,Lucas Oliveira,RO,5,cartao_credito,8,-10.83,-63.34
6594626a7bf0e41755d00df4,Corda de pular,esporte e lazer,12.89,0.0,2021-06-20,Pedro Gomes,MG,5,cartao_credito,2,-18.1,-44.38
6594626a7bf0e41755d00df5,Micro-ondas,eletrodomesticos,876.45,47.6081736167,2021-06-20,Pedro Gomes,MG,5,cartao_credito,8,-18.1,-44.38
6594626a7bf0e41755d00df6,Cama box,moveis,574.95,38.4163674359,2021-06-20,Beatriz Moraes,BA,3,cartao_credito,2,-13.29,-41.71
6594626a7bf0e41755d00df7,Boneca bebê,brinquedos,60.03,0.0,2021-06-20,Thiago Silva,MG,5,cartao_credito,1,-18.1,-44.38
6594626a7bf0e41755d00df8,Celular Plus X42,eletronicos,2813.37,147.3879278137,2021-06-20,Beatriz Moraes,MG,5,boleto,1,-18.1,-44.38
6594626a7bf0e41755d00df9,Celular Plus X42,eletronicos,2036.16,108.7025203175,2021-06-20,Isabella Pereira,RJ,5,boleto,1,-22.25,-42.66
6594626a7bf0e41755d00dfa,Assistente virtual,eletronicos,197.96,10.8239003651,2021-06-20,Juliana Costa,ES,4,cartao_credito,10,-19.19,-40.34
6594626a7bf0e41755d00dfb,Bola de vôlei,esporte e lazer,51.66,0.0,2021-06-20,Rafael Costa,SP,3,cupom,1,-22.19,-48.79
6594626a7bf0e41755d00dfc,Dinossauro Rex,brinquedos,23.86,1.95748537,2021-06-20,Larissa Alves,SP,3,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d00dfd,Jogo de tabuleiro,brinquedos,175.36,6.9218315127,2021-06-20,Bianca Santos,SP,5,cartao_credito,8,-22.19,-48.79
6594626a7bf0e41755d00dfe,Bola de vôlei,esporte e lazer,76.65,1.6658209722,2022-06-20,Bianca Santos,SP,2,boleto,1,-22.19,-48.79
6594626a7bf0e41755d00dff,Faqueiro,utilidades domesticas,42.97,8.6676375941,2022-06-20,Bianca Santos,MG,5,cartao_credito,7,-18.1,-44.38
6594626a7bf0e41755d00e00,Poltrona,moveis,296.98,13.3977306307,2022-06-20,João Souza,BA,3,cartao_credito,1,-13.29,-41.71
6594626a7bf0e41755d00e01,Mesa de centro,moveis,212.91,11.625593793,2022-06-20,Mariana Ferreira,SP,5,cartao_debito,1,-22.19,-48.79
6594626a7bf0e41755d00e02,Bicicleta,esporte e lazer,660.47,36.0564557146,2022-06-20,Juliana Costa,SP,4,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d00e03,Micro-ondas,eletrodomesticos,1023.48,54.7803568677,2022-06-20,Juliana Costa,PR,5,boleto,1,-24.89,-51.55
6594626a7bf0e41755d00e04,Violão,instrumentos musicais,575.51,28.2286152,2022-06-20,Camila Ribeiro,SP,5,cartao_credito,10,-22.19,-48.79
6594626a7bf0e41755d00e05,Cômoda,moveis,420.56,22.6823315979,2022-06-20,Bruno Rodrigues,BA,4,boleto,1,-13.29,-41.71
6594626a7bf0e41755d00e06,Jogo de panelas,utilidades domesticas,233.56,12.9674718824,2022-06-20,Felipe Santos,MG,3,cartao_credito,4,-18.1,-44.38
6594626a7bf0e41755d00e12,Copo térmico,esporte e lazer,63.34,0.0,2021-07-20,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d00e13,Carrinho controle remoto,brinquedos,87.2,2.2275767336,2021-07-20,Lucas Oliveira,SC,5,boleto,1,-27.45,-50.95
6594626a7bf0e41755d00e14,Mesa de centro,moveis,197.4,8.0953952075,2021-07-20,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
6594626a7bf0e41755d00e15,Pandeiro,instrumentos musicais,65.57,1.0758443054,2021-07-20,Bianca Santos,SP,1,cupom,1,-22.19,-48.79
6594626a7bf0e41755d00e16,Dashboards com Power BI,livros,58.95,0.0,2021-07-20,Bruno Rodrigues,SP,5,cartao_credito,5,-22.19,-48.79
6594626a7bf0e41755d00e17,Jogo de copos,utilidades domesticas,42.76,0.0,2021-07-20,Mariana Ferreira,BA,5,cartao_credito,8,-13.29,-41.71
6594626a7bf0e41755d00e18,Geladeira,eletrodomesticos,3185.35,167.1947437477,2022-07-20,João Souza,PE,5,boleto,1,-8.38,-37.86
6594626a7bf0e41755d00e19,Jogo de panelas,utilidades domesticas,175.95,10.7679235179,2022-07-20,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
6594626a7bf0e41755d00e1a,Smart TV,eletronicos,1750.87,90.8129992426,2022-07-20,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d00e1b,Sofá retrátil,moveis,872.27,54.2438044686,2022-07-20,Juliana Costa,PE,4,cartao_credito,1,-8.38,-37.86
6594626a7bf0e41755d00e1c,Poltrona,moveis,311.48,14.1698120088,2022-07-20,Thiago Silva,DF,4,cartao_credito,1,-15.83,-47.86
6594626a7bf0e41755d00e1d,Corda de pular,esporte e lazer,10.83,0.0,2022-07-20,João Souza,CE,5,cartao_credito,10,-5.2,-39.53
6594626a7bf0e41755d00e1e,Violão,instrumentos musicais,456.15,24.5773920289,2022-07-20,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d00e1f,Cômoda,moveis,431.78,23.2741119402,2022-07-20,Lucas Oliveira,SC,5,cartao_credito,1,-27.45,-50.95
6594626a7bf0e41755d00e2b,Cadeira de escritório,moveis,340.93,15.7379359113,2021-08-20,Isabella Pereira,RJ,5,cartao_credito,2,-22.25,-42.66
6594626a7bf0e41755d00e2c,Headset,eletronicos,95.91,2.6913580304,2021-08-20,Beatriz Moraes,PR,1,cartao_credito,1,-24.89,-51.55
6594626a7bf0e41755d00e2d,TV Led UHD 4K,eletronicos,2434.1,127.192941311,2021-08-20,Larissa Alves,ES,2,cartao_credito,5,-19.19,-40.34
6594626a7bf0e41755d00e2e,Celular Plus X42,eletronicos,3225.91,169.3544417268,2021-08-20,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
6594626a7bf0e41755d00e2f,Iniciando em programação,livros,69.23,4.2173937533,2021-08-20,Camila Ribeiro,MG,3,cartao_credito,1,-18.1,-44.38
6594626a7bf0e41755d00e30,Cubo mágico 8x8,brinquedos,15.58,0.0,2021-08-20,Juliana Costa,PR,5,cartao_credito,9,-24.89,-51.55
6594626a7bf0e41755d00e31,Assistente virtual,eletronicos,169.85,17.1216494159,2021-08-20,Felipe Santos,SP,5,cupom,1,-22.19,-48.79
6594626a7bf0e41755d00e32,Headset,eletronicos,230.8,9.8738447268,2021-08-20,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
6594626a7bf0e41755d00e33,Assistente virtual,eletronicos,210.81,11.7561028235,2021-08-20,Felipe Santos,MG,4,cartao_credito,6,-18.1,-44.38
6594626a7bf0e41755d00e34,Impressora,eletronicos,486.2,26.4197918393,2021-08-20,Camila Ribeiro,MG,4,cartao_credito,6,-18.1,-44.38
6594626a7bf0e41755d00e35,Mochila,esporte e lazer,143.72,9.0517729788,2022-08-20,Bruno Rodrigues,RJ,5,cartao_credito,1,-22.25,-42.66
6594626a7bf0e41755d00e36,Cama king,moveis,743.92,39.894627897,2022-08-20,Camila Ribeiro,SP,5,cartao_credito,8,-22.19,-48.79
6594626a7bf0e41755d00e37,Boneca bebê,brinquedos,62.48,3.8579765601,2022-08-20,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d00e38,Boneca bebê,brinquedos,75.8,1.6205610294,2022-08-20,Juliana Costa,SP,3,cartao_credito,1,-22.19,-48.79
6594626a7bf0e41755d00e39,Tablet ABXY,eletronicos,2164.25,116.1282167373,2022-08-20,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
6594626a7bf0e41755d00e3a,Cama king,moveis,912.15,49.2562555351,2022-08-20,Mariana Ferreira,ES,4,boleto,1,-19.19,-40.34
6594626a7bf0e41755d00e42,Cadeira de escritório,moveis,381.59,20.601645432,2021-09-20,Pedro Gomes,PE,5,boleto,1,-8.38,-37.86
6594626a7bf0e41755d00e43,Kit banquetas,moveis,452.48,21.6776378239,2021-09-20,Lucas Oliveira,SP,4,boleto,1,-22.19,-48.79
6594626a7bf0e41755d00e44,Cama king,moveis,818.01,43.8453484079,2021-09-20,Larissa Alves,SP,3,cartao_credito,4,-22.19,-48.79
6594626a7bf0e41755d00e45,Pandeiro,instrumentos musicais,94.22,2.6013706146,2021-09-20,Thiago Silva,SP,4,cartao_credito,5,-22.19,-48.79
6594626a7bf0e41755d00e46,Fogão,eletrodomesticos,932.56,47.2404535494,2021-09-20,Mariana Ferreira,DF,3,cartao_credito,5,-15.83,-47.86
